"scene_id","title","release_year","scene_location","scene_location","production_co","director","filming_type","zip_code","start_date","end_date"
"635985","Looking Season 2 ep 206","2015","1890 Clay Street","1890 clay street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94109","7/13/2015","7/16/2015"
"921465","Looking Season 2 ep 206","2015","770 Haight Street","770 haight street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94117","8/22/2015","8/25/2015"
"642761","Looking Season 2 ep 207","2015","770 Haight Street","770 haight street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94117","5/19/2015","5/22/2015"
"790908","Looking Season 2 ep 207","2015","Delores Park","delores park","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94114","4/4/2015","4/7/2015"
"686903","Looking Season 2 ep 207","2015","Valenti, Marini, Perata, 4840 Mission Street","valenti marini perata 4840 mission street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94112","9/15/2015","9/18/2015"
"974241","Looking Season 2 ep 207","2015","Sparky's Diner, 242 Church Street","sparky's diner 242 church street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94114","11/12/2015","11/15/2015"
"119725","Looking Season 2 ep 208","2015","2450 Harrison Street","2450 harrison street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94110","7/19/2015","7/22/2015"
"454796","Looking Season 2 ep 208","2015","1246 Folsom Street","1246 folsom street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94103","3/8/2015","3/11/2015"
"275020","Looking Season 2 ep 208","2015","Citizens Band, 1198 Folsom Street","citizens band 1198 folsom street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94103","11/7/2015","11/10/2015"
"914480","Looking Season 2 ep 208","2015","1111 California Street","1111 california street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94108","1/14/2015","1/17/2015"
"627333","Looking Season 2 ep 208","2015","950 Mason Street","950 mason street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94108","10/2/2015","10/5/2015"
"473799","Looking Season 2 ep 209","2015","SF Zoo, 2945 Sloat Blvd","sf zoo 2945 sloat blvd","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94132","8/25/2015","8/28/2015"
"857244","Looking Season 2 ep 209","2015","1246 Folsom Street","1246 folsom street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94103","10/5/2015","10/8/2015"
"268587","Looking Season 2 ep 209","2015","68 Division Street","68 division street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94103","6/20/2015","6/23/2015"
"654102","Looking Season 2 ep 209","2015","8 Octavia Street","8 octavia street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94102","6/4/2015","6/7/2015"
"978714","Looking Season 2 ep 209","2015","1890 Clay Street","1890 clay street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94109","9/27/2015","9/30/2015"
"770533","Looking Season 2 ep 209","2015","Tonga Room, Fairmont Hotel, 950 Mason Street","tonga room fairmont hotel 950 mason street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94108","3/19/2015","3/22/2015"
"282038","Looking Season 2 ep 209","2015","Muddy Waters, 521 Valencia Street","muddy waters 521 valencia street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94110","1/7/2015","1/10/2015"
"568364","Looking Season 2 ep 209","2015","Mission Arts Center, 2450 Harrison Street","mission arts center 2450 harrison street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94110","10/28/2015","10/31/2015"
"765837","Looking Season 2 ep 210","2015","8 Octavia Street","8 octavia street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94102","5/26/2015","5/29/2015"
"479456","Looking Season 2 ep 210","2015","BART Station @ 16th Street & Mission Streets","bart station @ 16th street & mission streets","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94110","12/8/2015","12/11/2015"
"286173","Looking Season 2 ep 210","2015","67 Deming Street","67 deming street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94114","3/6/2015","3/9/2015"
"383271","Looking Season 2 ep 210","2015","Twin Peaks Park","twin peaks park","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94114","12/8/2015","12/11/2015"
"898634","Looking Season 2 ep 210","2015","Vega Coffee, 1245 Folsom Street","vega coffee 1245 folsom street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94103","8/26/2015","8/29/2015"
"828040","Looking Season 2 ep 210","2015","SF City Hall Polk Street Steps","sf city hall polk street steps","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94102","4/23/2015","4/26/2015"
"686804","Looking Season 2 ep 210","2015","Mission Street @ 22nd Street","mission street @ 22nd street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94110","9/5/2015","9/8/2015"
"756670","Looking Season 2 ep 210","2015","Willy's Barber shop, 3227 22nd Street","willy's barber shop 3227 22nd street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94110","2/9/2015","2/12/2015"
"488825","Looking Season 2 ep 210","2015","Mission Rec Center, 2450 Harrison Street","mission rec center 2450 harrison street","Mission Street Productions, LLC","Andrew Haigh","TV Series_x000D_
","94110","3/26/2015","3/29/2015"
"389131","Murder in the First, Season 2","2015","Potrero Hill Recreation Center (801 Arkansas Street)","potrero hill recreation center (801 arkansas street)","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94107","9/23/2015","9/26/2015"
"986772","Murder in the First, Season 2","2015","1243 19th Street","1243 19th street","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94107","9/5/2015","9/8/2015"
"665625","Murder in the First, Season 2","2015","372/374 Pennsylvania Avenue","372/374 pennsylvania avenue","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94107","2/13/2015","2/16/2015"
"814176","Murder in the First, Season 2","2015","Stevenson Alley","stevenson alley","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94105","10/9/2015","10/12/2015"
"611801","Murder in the First, Season 2","2015","901 Missouri Street","901 missouri street","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94107","5/3/2015","5/6/2015"
"780235","Murder in the First, Season 2","2015","83 Watchman Way","83 watchman way","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94107","1/27/2015","1/30/2015"
"778017","Murder in the First, Season 2","2015","1059 Texas Street","1059 texas street","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94107","11/16/2015","11/19/2015"
"795106","Murder in the First, Season 2","2015","Sue Bierman Park","sue bierman park","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94117","11/7/2015","11/10/2015"
"572314","Murder in the First, Season 2","2015","Embarcadero Street at Washington Street","embarcadero street at washington street","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94105","9/16/2015","9/19/2015"
"822702","Murder in the First, Season 2","2015","Treasure Island","treasure island","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94130","11/26/2015","11/29/2015"
"250888","Murder in the First, Season 2","2015","Pier 50","pier 50","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94158","9/3/2015","9/6/2015"
"664019","Murder in the First, Season 2","2015","435 Broadway","435 broadway","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94133","6/5/2015","6/8/2015"
"202213","Murder in the First, Season 2","2015","Columbus Avenue between Washington and Bay Streets","columbus avenue between washington and bay streets","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94133","3/4/2015","3/7/2015"
"719800","Murder in the First, Season 2","2015","Grant Avenue between Clay and Washington Streets","grant avenue between clay and washington streets","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94108","1/12/2015","1/15/2015"
"759396","Murder in the First, Season 2","2015","1400 16th Street","1400 16th street","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94103","6/25/2015","6/28/2015"
"791184","Murder in the First, Season 2","2015","Pennsylvania Avenue at 19th Street","pennsylvania avenue at 19th street","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94107","6/16/2015","6/19/2015"
"532862","Murder in the First, Season 2","2015","Harriet Street between Bryant and Brannan Streets","harriet street between bryant and brannan streets","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94103","5/21/2015","5/24/2015"
"557363","Murder in the First, Season 2","2015","Boardman Place between Bryant and Brannan Streets","boardman place between bryant and brannan streets","Turner North Center Productions","Steven Bochcho","TV Series_x000D_
","94103","3/5/2015","3/8/2015"
"624810","Quitters","2015","1536 Noe St.","1536 noe st","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94131","4/28/2015","5/1/2015"
"534498","Quitters","2015","24 Hill St.","24 hill st","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94110","6/6/2015","6/9/2015"
"958911","Quitters","2015","21st St & Sanchez","21st st & sanchez","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94114","3/13/2015","3/16/2015"
"425384","Quitters","2015","4015 21st St","4015 21st st","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94114","9/8/2015","9/11/2015"
"683050","Quitters","2015","Tank Hill Park","tank hill park","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94114","11/22/2015","11/25/2015"
"208955","Quitters","2015","Clement St. from 6th to 7th Ave.","clement st from 6th to 7th ave","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94118","7/1/2015","7/4/2015"
"509415","Quitters","2015","Wine Impression","wine impression","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94118","9/2/2015","9/5/2015"
"334114","Quitters","2015","Clement St. from 5th and 7th Ave.","clement st from 5th and 7th ave","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94121","11/5/2015","11/8/2015"
"135066","Quitters","2015","Claire Lilienthal Elementary School","claire lilienthal elementary school","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94123","9/21/2015","9/24/2015"
"260058","Quitters","2015","Yerba Buena Gardens","yerba buena gardens","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94103","8/3/2015","8/6/2015"
"929149","Quitters","2015","Tonga Room","tonga room","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94108","2/5/2015","2/8/2015"
"868174","Quitters","2015","Cal-Mart Supermarket","cal-mart supermarket","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94118","10/9/2015","10/12/2015"
"387525","Quitters","2015","McLaren Lodge","mclaren lodge","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94117","3/3/2015","3/6/2015"
"120314","Quitters","2015","Bechelli's Flower Market Café","bechelli's flower market café","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94107","2/23/2015","2/26/2015"
"371678","Quitters","2015","923 Vermont St.","923 vermont st","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94107","2/5/2015","2/8/2015"
"170918","Quitters","2015","Geary from 22nd Ave to Arguello","geary from 22nd ave to arguello","Frederick & Ashbury, LLC.","Noah Pritzker","Feature Film","94121","10/22/2015","10/25/2015"
"665356","San Andreas","2015","2nd St. at Townsend St.","2nd st at townsend st","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94107","1/1/2015","1/4/2015"
"617009","San Andreas","2015","Jefferson St. at Powell St.","jefferson st at powell st","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94133","6/18/2015","6/21/2015"
"552811","San Andreas","2015","Grant St. at Bush St.","grant st at bush st","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94108","6/7/2015","6/10/2015"
"542899","San Andreas","2015","Vallejo Garage Roof (Vallejo at Powell)","vallejo garage roof (vallejo at powell)","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94133","8/25/2015","8/28/2015"
"692119","San Andreas","2015","Clay St. at Taylor","clay st at taylor","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94108","7/10/2015","7/13/2015"
"843161","San Andreas","2015","Bay St. at Polk","bay st at polk","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94109","4/4/2015","4/7/2015"
"233535","San Andreas","2015","Intersection of Lombard and Hyde","intersection of lombard and hyde","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94109","4/10/2015","4/13/2015"
"353900","San Andreas","2015","Mission between 3rd and 4th St.","mission between 3rd and 4th st","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94107","2/26/2015","3/1/2015"
"166075","San Andreas","2015","555 California","555 california","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94104","7/26/2015","7/29/2015"
"972878","San Andreas","2015","Broadway and Kearney","broadway and kearney","Upside Down Productions, Inc.","Brad Peyton","Feature Film","65803","9/12/2015","9/15/2015"
"742748","San Andreas","2015","Grant between Bush and Market","grant between bush and market","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94108","9/19/2015","9/22/2015"
"712051","San Andreas","2015","Coit Tower","coit tower","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94133","4/2/2015","4/5/2015"
"950391","San Andreas","2015","TransAmerica Pyramid (600 Montgomery Street)","transamerica pyramid (600 montgomery street)","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94111","7/13/2015","7/16/2015"
"406533","San Andreas","2015","Washington Square","washington square","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94133","5/8/2015","5/11/2015"
"436104","San Andreas","2015","Battery Spencer","battery spencer","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94965","9/23/2015","9/26/2015"
"430118","San Andreas","2015","Pier 43","pier 43","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94133","6/25/2015","6/28/2015"
"319353","San Andreas","2015","Vallejo St. Garage, 766 Vallejo St.","vallejo st garage 766 vallejo st","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94133","10/3/2015","10/6/2015"
"376671","San Andreas","2015","Fort Baker","fort baker","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94965","9/18/2015","9/21/2015"
"123065","San Andreas","2015","AT&T Stadium","at&t stadium","Upside Down Productions, Inc.","Brad Peyton","Feature Film","94107","10/25/2015","10/28/2015"
